org_id,ein,name,category,ntee_major,ntee_full,city,state
org_000961,840442429,Colorado Christian University,Education,B,B430,Lakewood,CO
org_000962,340714818,Franciscan University Of Steubenville,Education,B,B430,Steubenville,OH
org_000963,580622514,Georgia Tech Athletic Association,Education,B,B43,Atlanta,GA
org_000964,390806297,Lawrence University Of Wisconsin,Education,B,B420,Appleton,WI
org_000965,520591691,Washington College,Education,B,B420,Chestertown,MD
org_000966,344429091,Ohio Northern University,Education,B,B420,Ada,OH
org_000967,593626765,Hillsborough County School Readiness Coalition Inc,Education,B,B012,Tampa,FL
org_000968,410694721,Augsburg University,Education,B,B420,Minneapolis,MN
org_000969,621586836,Education Loan Finance Inc,Education,B,B82,Knoxville,TN
org_000970,344431169,University Of Findlay,Education,B,B420,Findlay,OH
org_000971,581845423,Georgia State University Research Foundation Inc,Education,B,B05,Atlanta,GA
org_000972,590940532,Pensacola Christian College Inc,Education,B,B200,Pensacola,FL
org_000973,43534407,Year Up Inc,Education,B,B41,Boston,MA
org_000974,240795506,Wilkes University,Education,B,B110,Wilkes Barre,PA
org_000975,910564961,University Of Puget Sound,Education,B,B430,Tacoma,WA
org_000976,237318742,Rutgers University Foundation,Education,B,B110,New Brunswick,NJ
org_000977,134129457,Donorschoose Org,Education,B,B122,New York,NY
org_000978,42103638,Wheaton College,Education,B,B420,Norton,MA
org_000979,756001300,Dallas Baptist University,Education,B,B430,Dallas,TX
org_000980,231352698,York College Of Pennsylvania,Education,B,B430,York,PA
org_000981,231352661,Messiah University,Education,B,B420,Mechanicsburg,PA
org_000982,231352664,Muhlenberg College,Education,B,B420,Allentown,PA
org_000983,237223216,Sarah Lawrence College,Education,B,B420,Bronxville,NY
org_000984,250965430,Mercyhurst University,Education,B,B420,Erie,PA
org_000985,570324906,Anderson University,Education,B,B420,Anderson,SC
org_000986,480777079,Benedictine College,Education,B,B420,Atchison,KS
org_000987,610482955,Bellarmine University,Education,B,B430,Louisville,KY
org_000988,311759186,Orange County School Readiness Coalition,Education,B,B21,Orlando,FL
org_000989,410695509,St Catherine University,Education,B,B430,Saint Paul,MN
org_000990,582229271,Robert W Woodruff Health Sciences Center Fund Inc,Education,B,B110,Atlanta,GA
org_000991,390806325,Carroll University Inc,Education,B,B420,Waukesha,WI
org_000992,990113930,Hawaii Pacific University,Education,B,B430,Honolulu,HI
org_000993,910473310,Whitworth University,Education,B,B430,Spokane,WA
org_000994,362167804,National Louis University,Education,B,B430,Chicago,IL
org_000995,410695524,Gustavus Adolphus College,Education,B,B420,Saint Peter,MN
org_000996,541603842,George Mason University Foundation Inc,Education,B,B11,Fairfax,VA
org_000997,591237047,Saint Leo University Inc,Education,B,B43,Saint Leo,FL
org_000998,131740455,Horace Mann School,Education,B,B200,Bronx,NY
org_000999,135562985,Cooper Union For The Advancement Of Science And Art,Education,B,B420,New York,NY
org_001000,205806345,New Venture Fund,Environment & Animals,C,C05,Washington,DC
org_001001,521384139,National Fish And Wildlife Foundation,Environment & Animals,D,D300,Washington,DC
org_001002,131623829,American Society For The Prevention Of Cruelty To Animals,Environment & Animals,D,D200,New York,NY
org_001003,135643799,Ducks Unlimited Inc,Environment & Animals,C,C32Z,Memphis,TN
org_001004,951648219,San Diego Zoo Wildlife Alliance,Environment & Animals,D,D500,San Diego,CA
org_001005,131740011,Wildlife Conservation Society,Environment & Animals,D,D500,Bronx,NY
org_001006,521693387,World Wildlife Fund Inc,Environment & Animals,C,C30,Washington,DC
org_001007,521388917,The Conservation Fund A Nonprofit Corporation,Environment & Animals,C,C300,Arlington,VA
org_001008,330936366,Center For Sustainable Energy,Environment & Animals,C,C350,San Diego,CA
org_001009,521497470,Conservation International Foundation,Environment & Animals,C,C30Z,Arlington,VA
org_001010,473522162,Windward Fund,Environment & Animals,C,C30,Washington,DC
org_001011,116107128,Environmental Defense Fund Incorporated,Environment & Animals,C,C600,New York,NY
org_001012,264486735,Sixteen Thirty Fund,Environment & Animals,C,C60,Washington,DC
org_001013,845024713,Climate Imperative Foundation,Environment & Animals,C,C12,San Francisco,CA
org_001014,43372500,Iso New England Inc,Environment & Animals,C,C35,Holyoke,MA
org_001015,931313663,Energy Trust Of Oregon Inc,Environment & Animals,C,C350,Portland,OR
org_001016,237222333,Trust For Public Land,Environment & Animals,C,C500,San Francisco,CA
org_001017,942487469,Monterey Bay Aquarium Foundation,Environment & Animals,D,D110,Monterey,CA
org_001018,530225390,Humane World For Animals Inc,Environment & Animals,D,D200,Gaithersburg,MD
org_001019,208948868,Berger Action Fund Inc,Environment & Animals,C,C30,Washington,DC
org_001020,132654926,Natural Resources Defense Council Inc,Environment & Animals,C,C300,New York,NY
org_001021,812761910,Klamath River Renewal Corporation,Environment & Animals,C,C32,Berkeley,CA
org_001022,834392705,Johnny Morris Ozarks Heritage Preserve,Environment & Animals,D,D30,Springfield,MO
org_001023,582574918,Georgia Aquarium Inc,Environment & Animals,D,D500,Atlanta,GA
org_001024,852700743,Ahimsa Foundation,Environment & Animals,D,D20,Niwot,CO
org_001025,530204616,National Wildlife Federation,Environment & Animals,D,D300,Reston,VA
org_001026,131624102,National Audubon Society Inc,Environment & Animals,C,C300,New York,NY
org_001027,237147797,Best Friends Animal Society,Environment & Animals,D,D200,Kanab,UT
org_001028,42103597,Massachusetts Society For The Prevention Of Cruelty To Animals,Environment & Animals,D,D200,Boston,MA
org_001029,461516144,Marshall Area Economic Development Alliance,Environment & Animals,C,C99,Marshall,MI
org_001030,941730465,Earthjustice,Environment & Animals,C,C010,San Francisco,CA
org_001031,431973126,Great Hearts America Texas,Environment & Animals,C,C27,San Antonio,TX
org_001032,30304418,Vermont Energy Investment Corp,Environment & Animals,C,C350,Winooski,VT
org_001033,237169265,National Arbor Day Foundation,Environment & Animals,C,C500,Lincoln,NE
org_001034,131693134,New York Botanical Garden,Environment & Animals,C,C410,Bronx,NY
org_001035,381612715,Trout Unlimited Inc,Environment & Animals,D,D330,Arlington,VA
org_001036,946069890,Sierra Club Foundation,Environment & Animals,C,C300,Oakland,CA
org_001037,362167016,Chicago Zoological Society,Environment & Animals,D,D500,Brookfield,IL
org_001038,274467111,City Of Oaks Foundation Inc,Environment & Animals,C,C40,Raleigh,NC
org_001039,362167918,Shedd Aquarium Society,Environment & Animals,D,D500,Chicago,IL
org_001040,810421425,Rocky Mountain Elk Foundation Inc,Environment & Animals,D,D300,Missoula,MT
org_001041,841416158,Thanksgiving Point Institute Inc,Environment & Animals,C,C41,Lehi,UT
org_001042,134923060,American Kennel Club Inc,Environment & Animals,D,D60,New York,NY
org_001043,135505367,The Animal Medical Center,Environment & Animals,D,D400,New York,NY
org_001044,954116679,Social And Environmental Entrepreneurs Inc,Environment & Animals,C,C05,Calabasas,CA
org_001045,530159845,Urban Land Institute,Environment & Animals,C,C340,Washington,DC
org_001046,840405254,Denver Dumb Friends League,Environment & Animals,D,D200,Denver,CO
org_001047,314390844,Columbus Zoological Park Association,Environment & Animals,D,D500,Powell,OH
org_001048,873878063,Rivian Foundation,Environment & Animals,C,C34,Irvine,CA
org_001049,271354262,Paintcare Inc,Environment & Animals,C,C27,Washington,DC
org_001050,916070005,Woodland Park Zoological Society,Environment & Animals,D,D500,Seattle,WA
org_001051,741590271,Houston Zoo Inc,Environment & Animals,D,D115,Houston,TX
org_001052,470469782,Omaha Zoological Society Inc,Environment & Animals,D,D500,Omaha,NE
org_001053,954703838,Resources Legacy Fund,Environment & Animals,C,C30,Sacramento,CA
org_001054,922307261,Climate Power,Environment & Animals,C,C20,Washington,DC
org_001055,521218336,People For The Ethical Treatment Of Animals Inc,Environment & Animals,D,D010,Norfolk,VA
org_001056,581313284,Atlanta Botanical Garden Inc,Environment & Animals,C,C410,Atlanta,GA
org_001057,381539304,Great Lakes Fishery Commission,Environment & Animals,D,D330,Ann Arbor,MI
org_001058,430666759,Missouri Botanical Garden Board Of Trustees,Environment & Animals,C,C410,Saint Louis,MO
org_001059,521379661,League Of Conservation Voters Education Fund,Environment & Animals,C,C013,Washington,DC
org_001060,521121163,National Aquarium Inc,Environment & Animals,D,D500,Baltimore,MD
org_001061,262887967,Rewild,Environment & Animals,D,D30,Austin,TX
org_001062,900634376,C40 Cities Climate Leadership Group Inc,Environment & Animals,C,C029,New York,NY
org_001063,133028060,Open Space Institute Land Trust Inc,Environment & Animals,C,C340,New York,NY
org_001064,951661688,San Diego Humane Society And S P C A,Environment & Animals,D,D200,San Diego,CA
org_001065,310537171,Zoological Society Of Cincinnati,Environment & Animals,D,D500,Cincinnati,OH
org_001066,931140967,Petsmart Charities Inc,Environment & Animals,D,D122,Phoenix,AZ
org_001067,832463179,Alliance To End Plastic Waste Inc,Environment & Animals,C,C01,Austin,TX
org_001068,362225482,Chicago Horticultural Society,Environment & Animals,C,C410,Glencoe,IL
org_001069,940843915,Save The Redwoods League,Environment & Animals,C,C360,San Francisco,CA
org_001070,200137383,Palladium Foundation,Environment & Animals,C,C342,Salt Lake Cty,UT
org_001071,932878604,Allied Climate Partners Inc,Environment & Animals,C,C02,New York,NY
org_001072,272683349,Governors Island Corporation,Environment & Animals,D,D30,New York,NY
org_001073,330676450,Wildlands Conservancy,Environment & Animals,C,C340,Yucaipa,CA
org_001074,912166435,Multiplier,Environment & Animals,C,C60,San Francisco,CA
org_001075,386027356,Detroit Zoological Society,Environment & Animals,D,D500,Royal Oak,MI
org_001076,886574046,Holdfast Tr,Environment & Animals,C,C01,Jackson,WY
org_001077,912009004,Ducks Unlimited Inc,Environment & Animals,C,C300,Memphis,TN
org_001078,570564993,National Wild Turkey Federation Inc,Environment & Animals,C,C300,Edgefield,SC
org_001079,272999579,Consortium For Energy Environment And Demilitarization,Environment & Animals,C,C35,Washington,DC
org_001080,510157624,Audubon Nature Institute Inc,Environment & Animals,D,D120,New Orleans,LA
org_001081,872370083,Sunrise Project Inc,Environment & Animals,C,C60,Wilmington,DE
org_001082,741323695,San Antonio Zoological Society Inc,Environment & Animals,D,D500,San Antonio,TX
org_001083,364443093,Elevate Energy,Environment & Animals,C,C35,Chicago,IL
org_001084,840502539,Denver Zoological Foundation Inc,Environment & Animals,D,D115,Denver,CO
org_001085,330532354,Aquarium Of The Pacific,Environment & Animals,D,D500,Long Beach,CA
org_001086,431727309,The Saint Louis Zoo Foundation,Environment & Animals,D,D115,Saint Louis,MO
org_001087,940836580,San Francisco Society For The Prevention Of Cruelty To Animals,Environment & Animals,D,D200,San Francisco,CA
org_001088,42105780,Trustees Of Reservations,Environment & Animals,C,C340,Boston,MA
org_001089,361505770,Morton Arboretum,Environment & Animals,C,C410,Lisle,IL
org_001090,351074747,Indianapolis Zoological Society Inc,Environment & Animals,D,D500,Indianapolis,IN
org_001091,521945379,Fondo Mexicano Para La Conservacion De La Naturaleza Ac,Environment & Animals,C,C99Z,Mexico,
org_001092,943302335,River Partners,Environment & Animals,C,C30,Chico,CA
org_001093,300108469,Wildlife Conservation Network Inc,Environment & Animals,D,D30,San Francisco,CA
org_001094,42104702,Massachusetts Audubon Society Inc,Environment & Animals,C,C300,Lincoln,MA
org_001095,42297514,New England Aquarium Corporation,Environment & Animals,D,D500,Boston,MA
org_001096,911189249,Seattle Aquarium Society Seas,Environment & Animals,D,D115,Seattle,WA
org_001097,680404767,Redwood Forest Foundation Inc,Environment & Animals,C,C34,Fort Bragg,CA
org_001098,436048888,Friends Of The Zoo Inc Of Kansas City Mo,Environment & Animals,D,D115,Kansas City,MO
org_001099,750991727,Fort Worth Zoological Association Inc,Environment & Animals,D,D500,Fort Worth,TX
org_001100,860135567,Arizona Humane Society,Environment & Animals,D,D200,Phoenix,AZ
org_001101,931248274,Bonneville Environmental Foundation,Environment & Animals,C,C20,Portland,OR
org_001102,840866211,Colorado Open Lands,Environment & Animals,C,C340,Lakewood,CO
org_001103,942781708,Golden Gate National Parks Conservancy,Environment & Animals,C,C110,San Francisco,CA
org_001104,362512404,Lincoln Park Zoological Society,Environment & Animals,D,D500,Chicago,IL
org_001105,521822816,U S Green Building Council Inc,Environment & Animals,C,C03,Washington,DC
org_001106,464071746,Stanford Health Care Advantage,Environment & Animals,D,D11,Dublin,CA
org_001107,43512550,Clean Air Task Force Inc,Environment & Animals,C,C012,Boston,MA
org_001108,344440256,Toledo Zoological Society,Environment & Animals,D,D500,Toledo,OH
org_001109,860174843,Arizona Center For Nature Conservation,Environment & Animals,D,D500,Phoenix,AZ
org_001110,237245152,Ocean Conservancy Inc,Environment & Animals,C,C320,Washington,DC
org_001111,263963904,Sustainable Energy Utility Inc,Environment & Animals,C,C35,Dover,DE
org_001112,592328289,Lowry Park Zoological Society Of Tampa Inc,Environment & Animals,D,D500,Tampa,FL
org_001113,980163602,Center For International Forestry Research,Environment & Animals,C,C20Z,Indonesia,
org_001114,530183181,Defenders Of Wildlife,Environment & Animals,D,D300,Washington,DC
org_001115,873323607,Catalyst4 Inc,Environment & Animals,C,C01,Palo Alto,CA
org_001116,134188834,Sustainable Markets Foundation,Environment & Animals,C,C30,New York,NY
org_001117,953385354,The Living Desert,Environment & Animals,C,C340,Palm Desert,CA
org_001118,833342642,Great Barrier Reef Foundation Usa Inc,Environment & Animals,C,C30,Washington,DC
org_001119,530225165,National Parks Conservation Association,Environment & Animals,C,C600,Washington,DC
org_001120,364219778,Paws Chicago,Environment & Animals,D,D200,Chicago,IL
org_001121,260043353,Grid Alternatives,Environment & Animals,C,C35,Oakland,CA
org_001122,111666852,North Shore Animal League America Inc,Environment & Animals,D,D200,Prt Washingtn,NY
org_001123,814042787,Grid Alternatives,Environment & Animals,C,C35,Oakland,CA
org_001124,880431016,Great Basin Institute,Environment & Animals,C,C60,Reno,NV
